ref,PTT,D_DATE,NSATS_DETECTED,NSATS_TRANSMITTED,CNT,LAT,LON,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED
ob02-724-11,96724,7/14/2011,8,8,3,-21.05328941,-70.66266632,5.900000095,4.699999809,7/22/2011,8,15,,0,47.083,0.71
ob02-724-11,96724,7/14/2011,8,8,1,-21.06739044,-70.6725769,7.400000095,4.699999809,7/22/2011,8,15,,0,48.851,1.09
ob02-724-11,96724,7/14/2011,8,8,1,-21.11050034,-70.69741058,9.600000381,4.699999809,7/22/2011,8,15,,0,53.865,0.64
ob02-724-11,96724,7/14/2011,9,8,1,-21.12351036,-70.70197296,4.300000191,4.599999905,7/22/2011,8,15,,0,55.162,0.41
ob02-724-11,96724,7/14/2011,10,8,1,-21.1196804,-70.68605042,8.899999619,4.599999905,7/22/2011,8,15,,0,53.636,0.76
ob02-724-11,96724,7/14/2011,8,8,1,-21.11216927,-70.66938782,7.900000095,4.599999905,7/22/2011,8,15,,0,51.788,0.8
ob02-724-11,96724,7/14/2011,8,8,1,-21.05142021,-70.63820648,3.799999952,4.599999905,7/22/2011,8,15,,0,44.943,1.12
ob02-724-11,96724,7/14/2011,9,8,1,-21.05953026,-70.60492706,10.5,4.599999905,7/22/2011,8,15,,0,42.893,1.29
ob02-724-11,96724,7/14/2011,7,7,2,-21.03520966,-70.47885132,6.099999905,4.599999905,7/22/2011,7,15,,0,32.115,0.78
ob02-724-11,96724,7/15/2011,7,7,1,-20.99859047,-70.44111633,8.800000191,4.599999905,7/22/2011,7,15,,0,26.534,0.41
ob02-724-11,96724,7/15/2011,6,6,1,-20.96349907,-70.3735733,0.899999976,4.599999905,7/23/2011,6,15,,0,19.743,0.53
ob02-724-11,96724,7/15/2011,8,8,1,-20.96707916,-70.35810852,8.5,4.599999905,7/23/2011,8,15,,0,19.556,1.03
ob02-724-11,96724,7/15/2011,7,7,1,-20.98660088,-70.33448792,2.599999905,4.599999905,7/23/2011,7,15,,0,21.079,1.3
ob02-724-11,96724,7/15/2011,8,8,2,-21.0203495,-70.25939941,8.5,4.599999905,7/23/2011,8,15,,0,24.89,0.92
ob02-724-11,96724,7/15/2011,7,7,5,-21.03013992,-70.23245239,7.5,5.099999905,7/23/2011,7,15,,0,26.564,0.55
ob02-724-11,96724,7/15/2011,7,7,2,-21.0261898,-70.2219696,2.700000048,4.599999905,7/23/2011,7,15,,0,26.454,0.73
ob02-724-11,96724,7/15/2011,6,6,2,-21.02240944,-70.17752838,1.899999976,4.599999905,7/23/2011,6,15,,0,27.841,0.49
ob02-724-11,96724,7/15/2011,6,6,4,-21.02257919,-70.1774292,6.099999905,4.5,7/23/2011,6,15,,0,27.863,0
ob02-724-11,96724,7/16/2011,8,8,2,-21.02223969,-70.17842102,12.30000019,4.5,7/23/2011,8,15,,0,27.783,0.74
ob02-724-11,96724,7/16/2011,7,7,1,-21.0479908,-70.25370789,4.900000095,4.5,7/23/2011,7,15,,0,28.022,1.48
ob02-724-11,96724,7/16/2011,5,5,2,-21.11577034,-70.32559967,9.5,5,7/26/2011,5,15,,0,35.251,0.82
ob02-724-11,96724,7/16/2011,8,8,2,-21.12410927,-70.3143692,10,4.5,7/26/2011,8,15,,0,36.11,0.19
ob02-724-11,96724,7/16/2011,9,8,1,-21.12652016,-70.30976105,6.699999809,4.5,7/26/2011,8,15,,0,36.361,0.52
ob02-724-11,96724,7/16/2011,10,8,1,-21.14366913,-70.31433105,10.89999962,4.5,7/26/2011,8,15,,0,38.285,0.82
ob02-724-11,96724,7/16/2011,6,6,1,-21.1793499,-70.32353973,10.19999981,4.400000095,7/26/2011,6,15,,0,42.299,0.73
ob02-724-11,96724,7/16/2011,8,8,1,-21.19976044,-70.30364227,5.099999905,4.5,7/26/2011,8,15,,0,44.502,0.36
ob02-724-11,96724,7/16/2011,8,8,2,-21.20010948,-70.30000305,5.400000095,4.5,7/26/2011,8,15,,0,44.539,0.41
ob02-724-11,96724,7/16/2011,7,7,2,-21.16975021,-70.31005859,4.900000095,4.5,7/26/2011,7,15,,0,41.173,0.61
ob02-724-11,96724,7/16/2011,7,7,1,-21.17980957,-70.31024933,3.099999905,4.5,7/26/2011,7,15,,0,42.293,0.53
ob02-724-11,96724,7/16/2011,9,8,1,-21.18786049,-70.33612061,7.199999809,4.5,7/26/2011,8,15,,0,43.338,0.72
ob02-724-11,96724,7/16/2011,9,8,1,-21.15060997,-70.34114838,5.800000191,4.400000095,7/26/2011,8,15,,0,39.263,0.59
ob02-724-11,96724,7/17/2011,9,8,1,-21.13249969,-70.33946991,8.300000191,4.5,7/26/2011,8,15,,0,37.24,0.49
ob02-724-11,96724,7/17/2011,6,6,1,-21.13344002,-70.3609314,1.100000024,4.5,7/26/2011,6,15,,0,37.654,0.64
ob02-724-11,96724,7/17/2011,8,8,2,-21.1366806,-70.37515259,10.69999981,4.400000095,7/28/2011,8,15,,0,38.284,0.38
ob02-724-11,96724,7/17/2011,9,8,2,-21.13278008,-70.37853241,19.60000038,4.400000095,7/28/2011,8,15,,0,37.933,0.22
ob02-724-11,96724,7/17/2011,10,8,1,-21.02211952,-70.40200806,6.300000191,4.400000095,7/28/2011,8,15,,0,26.905,0.63
ob02-724-11,96724,7/17/2011,7,7,1,-21.01378059,-70.42169952,5.199999809,4.400000095,7/28/2011,7,15,,0,26.953,0.91
ob02-724-11,96724,7/17/2011,8,8,1,-20.99601936,-70.42694092,4.5,4.400000095,7/28/2011,8,15,,0,25.503,0.82
ob02-724-11,96724,7/17/2011,9,8,1,-20.98147964,-70.43354797,11.19999981,4.400000095,7/28/2011,8,15,,0,24.515,0.57
ob02-724-11,96724,7/17/2011,8,8,3,-20.99006081,-70.41680145,8.300000191,4.900000095,7/28/2011,8,15,,0,24.396,0.56
ob02-724-11,96724,7/17/2011,5,5,1,-20.99003983,-70.40071106,14.10000038,4.400000095,7/28/2011,5,15,,0,23.606,0.5
ob02-724-11,96724,7/17/2011,8,8,2,-20.98838043,-70.40744019,8.699999809,4.400000095,7/28/2011,8,15,,0,23.761,0.51
ob02-724-11,96724,7/18/2011,8,8,3,-20.75148964,-70.33139038,10.69999981,4.400000095,7/28/2011,8,15,,0,6.311,1.01
ob02-724-11,96724,7/18/2011,7,7,1,-20.78442001,-70.28282928,11.19999981,4.400000095,7/28/2011,7,15,,0,2.49,1.3
ob02-724-11,96724,7/18/2011,8,8,1,-20.79667091,-70.25520325,11.80000019,4.400000095,7/28/2011,8,15,,0,4.677,0.74
ob02-724-11,96724,7/21/2011,7,7,1,-21.08513069,-70.53266907,6.5,4.099999905,7/28/2011,7,15,,0,39.907,0.31
ob02-724-11,96724,7/21/2011,8,8,1,-21.10277939,-70.53778076,7.099999905,4.199999809,7/28/2011,8,15,,0,41.797,0.38
ob02-724-11,96724,7/21/2011,8,8,1,-21.11478996,-70.54692078,8.300000191,4.099999905,7/28/2011,8,15,,0,43.437,0.83
ob02-724-11,96724,7/21/2011,6,6,2,-21.14188004,-70.53634644,3.400000095,4.099999905,7/28/2011,6,15,,0,45.298,1.11
ob02-724-11,96724,7/21/2011,6,6,1,-21.13596916,-70.51744843,4,4.099999905,7/28/2011,6,15,,0,43.699,0.66
ob02-724-11,96724,7/21/2011,7,7,1,-21.12001038,-70.54374695,7.699999809,4.099999905,7/28/2011,7,15,,0,43.714,0.51
ob02-724-11,96724,7/21/2011,7,7,2,-21.14084053,-70.51174164,4.099999905,4.099999905,7/28/2011,7,15,,0,43.863,0.39
ob02-724-11,96724,7/21/2011,8,8,1,-21.13706017,-70.51467896,7.800000191,4.099999905,7/28/2011,8,15,,0,43.655,0.36
ob02-724-11,96724,7/21/2011,8,8,1,-21.13841057,-70.5619812,5.800000191,4.099999905,7/28/2011,8,15,,0,46.483,0.68
ob02-724-11,96724,7/21/2011,7,7,1,-21.15526009,-70.56890869,9.699999809,4.099999905,7/28/2011,7,15,,0,48.426,0.82
ob02-724-11,96724,7/21/2011,6,6,2,-21.1692009,-70.58113861,9.199999809,4,7/28/2011,6,15,,0,50.427,0.85
ob02-724-11,96724,7/21/2011,8,8,1,-21.18928909,-70.58563995,2.299999952,4.099999905,7/28/2011,8,15,,0,52.527,0.74
ob02-724-11,96724,7/22/2011,5,5,1,-21.22720909,-70.45616913,3.5,4.099999905,8/1/2011,5,15,,0,50.248,0.61
ob02-724-11,96724,7/22/2011,10,8,1,-21.17169952,-70.40618896,11.39999962,4.099999905,8/1/2011,8,15,,0,42.823,0.38
ob02-724-11,96724,7/22/2011,7,7,1,-21.17116928,-70.40955353,7.5,4,8/1/2011,7,15,,0,42.858,0.21
ob02-724-11,96724,7/22/2011,8,8,1,-21.1085701,-70.39453125,3.799999952,4,8/1/2011,8,15,,0,35.727,0.45
ob02-724-11,96724,7/22/2011,9,8,1,-21.10251999,-70.38218689,11.5,4,8/1/2011,8,15,,0,34.743,0.6
ob02-724-11,96724,7/22/2011,11,8,1,-21.07591057,-70.41194153,4.699999809,4,8/1/2011,8,15,,0,32.845,0.48
ob02-724-11,96724,7/22/2011,8,8,1,-21.05294991,-70.43437958,7.199999809,4,8/1/2011,8,15,,0,31.434,0.38
ob02-724-11,96724,7/22/2011,9,8,1,-21.06459999,-70.46942902,6.699999809,4,8/1/2011,8,15,,0,34.32,0.39
ob02-724-11,96724,7/22/2011,9,8,1,-21.05784035,-70.49521637,10.60000038,4,8/1/2011,8,15,,0,35.154,0.65
ob02-724-11,96724,7/23/2011,7,7,1,-21.03829956,-70.49478912,1.899999976,4,8/1/2011,7,15,,0,33.375,0.83
ob02-724-11,96724,7/23/2011,8,8,1,-21.11989021,-70.44010925,10.60000038,4,8/1/2011,8,15,,0,38.473,0.69
ob02-724-11,96724,7/23/2011,9,8,1,-20.81732941,-70.27191162,11.19999981,3.900000095,8/3/2011,8,15,,0,3.502,0.77
ob02-724-11,96724,7/23/2011,7,7,1,-20.79718971,-70.2360611,6.800000191,3.900000095,8/3/2011,7,15,,0,6.662,1.1
ob02-724-11,96724,7/23/2011,6,6,1,-20.81059074,-70.21038055,3.900000095,4.400000095,8/3/2011,6,15,,0,9.4,0.65
ob02-724-11,96724,7/24/2011,9,8,1,-20.8085804,-70.21235657,9.199999809,4.400000095,8/3/2011,8,15,,0,9.17,0.5
ob02-724-11,96724,7/24/2011,10,8,1,-20.68527031,-70.28014374,11.39999962,3.900000095,8/3/2011,8,15,,0,12.937,0.8
ob02-724-11,96724,7/24/2011,6,6,1,-20.67646027,-70.26994324,3.299999952,3.900000095,8/3/2011,6,15,,0,14.104,0.45
ob02-724-11,96724,7/26/2011,6,6,1,-21.10264969,-70.27443695,1.899999976,4.300000191,8/4/2011,6,15,,0,33.795,0.62
ob02-724-11,96724,7/26/2011,9,8,1,-21.11940956,-70.26112366,8,3.799999952,8/4/2011,8,15,,0,35.785,0.99
ob02-724-11,96724,7/26/2011,9,8,2,-21.18515968,-70.26396942,8.199999809,3.799999952,8/4/2011,8,15,,0,43.038,1.02
ob02-724-11,96724,7/26/2011,8,8,3,-21.20191956,-70.24841309,4.800000191,3.700000048,8/6/2011,8,15,,0,45.061,1.07
ob02-724-11,96724,7/26/2011,8,8,2,-21.18668938,-70.17276764,8.899999619,3.700000048,8/6/2011,8,15,,0,45.031,0.93
ob02-724-11,96724,7/26/2011,6,6,2,-21.18354034,-70.15586853,13.10000038,3.700000048,8/6/2011,6,15,,0,45.246,0.86
ob02-724-11,96724,7/26/2011,8,8,1,-21.19235992,-70.13484192,7.900000095,3.700000048,8/6/2011,8,15,,0,46.928,0.98
ob02-724-11,96724,7/26/2011,7,7,1,-21.21386909,-70.09562683,3.799999952,3.700000048,8/6/2011,7,15,,0,50.73,0.65
ob02-724-11,96724,7/27/2011,8,8,1,-21.13752937,-70.35144043,6.699999809,3.700000048,8/6/2011,8,15,,0,37.951,0.42
ob02-724-11,96724,7/28/2011,8,8,1,-21.2342701,-70.31983948,6.300000191,3.700000048,8/6/2011,8,15,,0,48.386,0.59
ob02-724-11,96724,7/28/2011,9,8,1,-21.24894905,-70.29385376,13.60000038,3.599999905,8/6/2011,8,15,,0,49.98,0.44
ob02-724-11,96724,7/28/2011,6,6,1,-21.24440956,-70.29250336,1.299999952,4.099999905,8/6/2011,6,15,,0,49.477,0.7
ob02-724-11,96724,7/28/2011,10,8,1,-21.22714996,-70.31256104,9.199999809,3.700000048,8/6/2011,8,15,,0,47.567,1.22
ob02-724-11,96724,7/28/2011,8,8,2,-21.19940948,-70.31437683,13.89999962,3.599999905,8/6/2011,8,15,,0,44.486,1.31
ob02-724-11,96724,7/28/2011,10,8,1,-21.18047905,-70.29009247,7.900000095,3.599999905,8/9/2011,8,15,,0,42.367,1.29
ob02-724-11,96724,7/28/2011,8,8,1,-21.24640083,-70.24562836,10,3.599999905,8/9/2011,8,15,,0,50.012,1.25
ob02-724-11,96724,7/28/2011,8,8,1,-21.25543976,-70.21740723,5.699999809,3.599999905,8/9/2011,8,15,,0,51.42,1.32
ob02-724-11,96724,7/28/2011,9,8,1,-21.25893974,-70.18580627,6.800000191,3.599999905,8/9/2011,8,15,,0,52.448,0.8
ob02-724-11,96724,7/28/2011,8,8,1,-21.26259041,-70.18193054,11.80000019,3.599999905,8/9/2011,8,15,,0,52.936,0.77
ob02-724-11,96724,7/28/2011,11,8,1,-21.03981972,-70.16966248,8.899999619,3.599999905,8/9/2011,8,15,,0,29.939,1.11
ob02-724-11,96724,7/28/2011,6,6,2,-21.0209198,-70.17578125,11.60000038,3.599999905,8/9/2011,6,15,,0,27.778,0.46
ob02-724-11,96724,7/28/2011,6,6,2,-21.02092934,-70.1757431,2,3.599999905,8/9/2011,6,15,,0,27.781,0.08
ob02-724-11,96724,7/30/2011,9,8,1,-20.9386692,-70.4156723,11.19999981,3.400000095,8/9/2011,8,15,,0,19.571,0.49
ob02-724-11,96724,7/30/2011,11,8,1,-20.99225998,-70.42472076,9.5,3.400000095,8/9/2011,8,15,,0,25.025,0.52
ob02-724-11,96724,7/30/2011,6,6,1,-21.00106049,-70.43596649,3.5,3.5,8/9/2011,6,15,,0,26.474,0.25
ob02-724-11,96724,7/30/2011,8,8,1,-20.99514008,-70.43704224,6.800000191,3.400000095,8/9/2011,8,15,,0,25.98,0.25
ob02-724-11,96724,7/30/2011,9,8,1,-20.98578072,-70.43965149,8.5,3.900000095,8/9/2011,8,15,,0,25.271,0.17
ob02-724-11,96724,7/30/2011,7,7,1,-20.98550034,-70.44537354,9.100000381,3.400000095,8/9/2011,7,15,,0,25.592,0.13
ob02-724-11,96724,7/30/2011,7,7,1,-20.98283005,-70.44551849,11.39999962,3.400000095,8/9/2011,7,15,,0,25.362,0.14
ob02-724-11,96724,7/30/2011,10,8,1,-20.98419952,-70.44265747,4.099999905,3.400000095,8/9/2011,8,15,,0,25.309,0.12
ob02-724-11,96724,7/31/2011,8,8,1,-20.98307991,-70.45742035,6.5,3.400000095,8/9/2011,8,15,,0,26.141,0.38
ob02-724-11,96724,7/31/2011,10,8,1,-20.98144913,-70.33798981,8.600000381,3.400000095,8/9/2011,8,15,,0,20.581,0.91
ob02-724-11,96724,7/31/2011,6,6,1,-21.00774002,-70.41409302,3.200000048,3.400000095,8/9/2011,6,15,,0,25.991,0.96
ob02-724-11,96724,7/31/2011,5,5,1,-21.01156998,-70.43106842,1.899999976,3.400000095,8/9/2011,5,15,,0,27.211,0.87
ob02-724-11,96724,7/31/2011,9,8,2,-21.00118065,-70.45098877,8,3.400000095,8/11/2011,8,15,,0,27.351,0.8
ob02-724-11,96724,7/31/2011,8,8,2,-21.00293922,-70.46511841,11.60000038,3.400000095,8/11/2011,8,15,,0,28.375,0.55
ob02-724-11,96724,7/31/2011,7,7,1,-20.99776077,-70.47480011,5.800000191,3.400000095,8/11/2011,7,15,,0,28.549,0.94
ob02-724-11,96724,7/31/2011,8,8,1,-20.99356079,-70.50769806,9.199999809,3.400000095,8/11/2011,8,15,,0,30.509,0.83
ob02-724-11,96724,8/1/2011,8,8,1,-21.01894951,-70.31757355,9.600000381,3.400000095,8/11/2011,8,15,,0,24.441,0.7
ob02-724-11,96724,8/1/2011,8,8,1,-20.9744091,-70.25530243,6.099999905,3.299999952,8/11/2011,8,15,,0,19.964,1.14
ob02-724-11,96724,8/1/2011,5,5,1,-20.94984055,-70.24996185,4.400000095,3.299999952,8/11/2011,5,15,,0,17.473,0.68
ob02-724-11,96724,8/2/2011,10,8,1,-20.81068039,-70.30280304,2.799999952,3.200000048,8/11/2011,8,15,,0,1.224,0.74
ob02-724-11,96724,8/2/2011,9,8,1,-20.82375908,-70.41950226,6.599999905,3.200000048,8/11/2011,8,15,,0,12.713,0.82
ob02-724-11,96724,8/3/2011,8,8,1,-20.93083954,-70.46700287,7.599999905,3.200000048,8/11/2011,8,15,,0,22.669,0.61
ob02-724-11,96724,8/3/2011,5,5,1,-20.97908974,-70.43762207,2.599999905,3.200000048,8/12/2011,5,15,,0,24.542,0.64
ob02-724-11,96724,8/3/2011,7,7,1,-20.97212029,-70.41973114,4.400000095,3.200000048,8/12/2011,7,15,,0,22.851,0.37
ob02-724-11,96724,8/3/2011,8,8,1,-20.96697998,-70.41464233,6.900000095,3.200000048,8/12/2011,8,15,,0,22.083,0.36
ob02-724-11,96724,8/3/2011,6,6,2,-20.94862938,-70.39443207,7.699999809,3.200000048,8/12/2011,6,15,,0,19.241,1.23
ob02-724-11,96724,8/3/2011,7,7,2,-20.90719986,-70.37548065,14.69999981,3.200000048,8/12/2011,7,15,,0,14.285,1.41
ob02-724-11,96724,8/3/2011,7,7,1,-20.87446976,-70.37692261,13.10000038,3.200000048,8/12/2011,7,15,,0,11.522,0.61
ob02-724-11,96724,8/3/2011,8,8,1,-20.79999924,-70.30000305,100000000,0,8/12/2011,7,15,,20,,
ob02-724-11,96724,8/3/2011,8,8,1,-20.8808403,-70.39688873,6.800000191,3.200000048,8/12/2011,8,15,,0,13.512,0.25
ob02-724-11,96724,8/3/2011,6,6,1,-20.98465919,-70.46273804,1308.599976,4.800000191,8/12/2011,6,15,,20,,
ob02-724-11,96724,8/3/2011,6,6,1,-20.87809944,-70.35032654,711.5999756,21.20000076,8/12/2011,6,15,,20,,
ob02-724-11,96724,8/3/2011,8,8,1,-20.88946915,-70.40531921,2.5,3.599999905,8/12/2011,8,15,,0,14.806,0.84
ob02-724-11,96724,8/3/2011,11,8,1,-20.8596096,-70.3867569,3.5,3.099999905,8/12/2011,8,15,,0,11.203,1.62
ob02-724-11,96724,8/3/2011,7,7,1,-20.82815933,-70.36994934,4.300000191,3.099999905,8/12/2011,7,15,,0,7.925,1.72
ob02-724-11,96724,8/3/2011,8,8,2,-20.8036499,-70.33589935,6.099999905,3.099999905,8/12/2011,8,15,,0,3.758,1.84
ob02-724-11,96724,8/3/2011,8,8,2,-20.79159927,-70.29673004,6.800000191,3.200000048,8/12/2011,8,15,,0,0.995,1.83
ob02-724-11,96724,8/3/2011,8,8,1,-20.79107094,-70.25346375,4.699999809,3.099999905,8/12/2011,8,15,,0,4.944,1.76
ob02-724-11,96724,8/3/2011,9,8,3,-20.8010006,-70.21647644,10.5,3.200000048,8/15/2011,8,15,,0,8.693,1.11
ob02-724-11,96724,8/3/2011,5,5,3,-20.81059074,-70.21076965,1,3.099999905,8/15/2011,5,15,,0,9.36,0.26
ob02-724-11,96724,8/4/2011,8,8,1,-20.80849075,-70.20967102,7.800000191,3.099999905,8/15/2011,8,15,,0,9.447,0.77
ob02-724-11,96724,8/4/2011,5,5,2,-20.85931969,-70.25203705,3,3.099999905,8/15/2011,5,15,,0,8.277,1.77
ob02-724-11,96724,8/4/2011,10,8,2,-20.94422913,-70.25720215,7.099999905,3.099999905,8/15/2011,8,15,,0,16.661,1.45
ob02-724-11,96724,8/4/2011,8,8,4,-20.9634304,-70.25350189,14.19999981,3.099999905,8/15/2011,8,15,,0,18.825,0.88
ob02-724-11,96724,8/4/2011,8,8,3,-20.98129082,-70.25749207,2.900000095,3,8/15/2011,8,15,,0,20.66,0.46
ob02-724-11,96724,8/4/2011,5,5,1,-20.98262024,-70.25759888,6.900000095,3,8/15/2011,5,15,,0,20.802,0.42
ob02-724-11,96724,8/4/2011,10,8,1,-21.02235985,-70.17736816,8.399999619,3.099999905,8/17/2011,8,15,,0,27.844,0.4
ob02-724-11,96724,8/4/2011,8,8,1,-21.02223969,-70.1770401,12.10000038,3.099999905,8/17/2011,8,15,,0,27.848,0.01
ob02-724-11,96724,8/4/2011,5,5,2,-21.0226593,-70.17722321,9.899999619,3.099999905,8/17/2011,5,15,,0,27.881,0.14
ob02-724-11,96724,8/5/2011,7,7,1,-20.97961044,-70.23947144,4.199999809,3,8/17/2011,7,15,,0,20.961,0.43
ob02-724-11,96724,8/5/2011,8,8,2,-20.98307037,-70.27895355,14,3,8/17/2011,8,15,,0,20.496,0.68
ob02-724-11,96724,8/5/2011,8,8,1,-21.05459976,-70.32711029,4828.200195,-1.799999952,8/17/2011,8,15,,20,,
ob02-724-11,96724,8/5/2011,9,8,1,-21.00812912,-70.30378723,13.30000019,3.5,8/17/2011,8,15,,0,23.172,1.03
ob02-724-11,96724,8/5/2011,6,6,1,-21.02422905,-70.35910797,7.800000191,3,8/17/2011,6,15,,0,25.706,1.37
ob02-724-11,96724,8/5/2011,10,8,1,-21.04628944,-70.3846817,6.099999905,3,8/17/2011,8,15,,0,28.795,1.24
ob02-724-11,96724,8/5/2011,8,8,1,-21.06945038,-70.42324829,13.69999981,3,8/17/2011,8,15,,0,32.617,0.81
ob02-724-11,96724,8/5/2011,5,5,2,-21.12215042,-70.46421814,1.700000048,2.900000095,8/17/2011,5,15,,0,39.717,0.49
ob02-724-11,96724,8/5/2011,9,8,1,-21.11001015,-70.45304108,11.60000038,3,8/17/2011,8,15,,0,38,0.68
ob02-724-11,96724,8/5/2011,8,8,1,-21.0669899,-70.44896698,4.099999905,3,8/17/2011,8,15,,0,33.514,1.05
ob02-724-11,96724,8/5/2011,8,8,1,-21.04380989,-70.45500183,7.400000095,3,8/17/2011,8,15,,0,31.565,1.02
ob02-724-11,96724,8/5/2011,8,8,2,-21.02511978,-70.46102142,7.599999905,3,8/17/2011,8,15,,0,30.139,0.96
ob02-724-11,96724,8/5/2011,9,8,1,-20.93895912,-70.44573975,8.199999809,3,8/17/2011,8,15,,0,21.658,1.18
ob02-724-11,96724,8/5/2011,9,8,2,-20.91456985,-70.42633057,11.39999962,3,8/17/2011,8,15,,0,18.313,1.41
ob02-724-11,96724,8/5/2011,6,6,1,-20.8289299,-70.38269806,7.800000191,3,8/17/2011,6,15,,0,9.187,1.64
ob02-724-11,96724,8/5/2011,9,8,1,-20.77481079,-70.32333374,9.399999619,3,8/17/2011,8,15,,0,3.709,0.97
ob02-724-11,96724,8/7/2011,9,8,1,-20.91935921,-70.44036102,7.699999809,-27.20000076,8/17/2011,8,15,,0,19.741,0.52
ob02-724-11,96724,8/7/2011,9,8,1,-20.94001007,-70.47612762,6.300000191,-27.20000076,8/17/2011,8,15,,0,24.052,0.84
ob02-724-11,96724,8/7/2011,10,8,1,-20.94298935,-70.51064301,4.300000191,-27.20000076,8/17/2011,8,15,,0,27.081,0.51
ob02-724-11,96724,8/7/2011,5,5,1,-20.93779945,-70.50959778,5.5,-27.20000076,8/17/2011,5,15,,0,26.657,0.35
ob02-724-11,96724,8/7/2011,8,8,1,-20.91754913,-70.51087952,6.900000095,-26.70000076,8/17/2011,8,15,,0,25.542,0.33
ob02-724-11,96724,8/7/2011,8,8,1,-20.9183197,-70.51532745,10.5,-27.20000076,8/17/2011,8,15,,0,25.984,0.31
ob02-724-11,96724,8/8/2011,7,7,1,-20.93398094,-70.52535248,5.400000095,2.799999952,8/17/2011,7,15,,0,27.783,0.29
ob02-724-11,96724,8/8/2011,8,8,1,-20.94255066,-70.48860168,11.39999962,2.799999952,8/17/2011,8,15,,0,25.232,0.37
ob02-724-11,96724,8/8/2011,8,8,1,-20.94212914,-70.4750824,7.699999809,2.799999952,8/17/2011,8,15,,0,24.123,0.56
ob02-724-11,96724,8/8/2011,7,7,1,-20.95035934,-70.46630859,9.399999619,3.200000048,8/17/2011,7,15,,0,24.07,0.49
ob02-724-11,96724,8/8/2011,9,8,2,-20.94792938,-70.45652771,5.400000095,2.799999952,8/17/2011,8,15,,0,23.156,0.73
ob02-724-11,96724,8/8/2011,7,7,2,-20.97046089,-70.45246887,5.599999905,2.799999952,8/17/2011,7,15,,0,24.729,0.68
ob02-724-11,96724,8/8/2011,6,6,1,-20.95595932,-70.45021057,3.099999905,2.799999952,8/17/2011,6,15,,0,23.356,0.33
ob02-724-11,96724,8/8/2011,8,8,1,-20.98376083,-70.45185852,5.300000191,2.799999952,8/17/2011,8,15,,0,25.843,0.25
ob02-724-11,96724,8/8/2011,11,8,1,-20.97628021,-70.46083832,3.200000048,2.700000048,8/19/2011,8,15,,0,25.785,0.58
ob02-724-11,96724,8/8/2011,9,8,1,-20.85333061,-70.36907196,8.100000381,2.700000048,8/19/2011,8,15,,0,9.321,0.56
ob02-724-11,96724,8/9/2011,7,7,1,-20.80713081,-70.42675018,5.199999809,2.700000048,8/19/2011,7,15,,0,13.213,0.42
ob02-724-11,96724,8/9/2011,6,6,1,-20.81032944,-70.21060944,4.5,2.599999905,8/19/2011,6,15,,0,9.373,0.37
ob02-724-11,96724,8/10/2011,8,8,1,-20.8107605,-70.21073151,13.69999981,2.599999905,8/19/2011,8,15,,0,9.366,0.01
ob02-724-11,96724,8/10/2011,6,6,1,-20.81065941,-70.210289,13.80000019,2.599999905,8/19/2011,6,15,,0,9.411,0
ob02-724-11,96724,8/10/2011,7,7,1,-20.81064987,-70.21021271,16,2.599999905,8/19/2011,7,15,,0,9.418,0
ob02-724-11,96724,8/11/2011,8,8,1,-20.80957985,-70.21053314,9.300000191,2.5,8/19/2011,8,15,,0,9.371,0.61
ob02-724-11,96724,8/11/2011,9,8,1,-20.77869987,-70.25344849,7.099999905,2.5,8/19/2011,8,15,,0,5.394,1.28
ob02-724-11,96724,8/11/2011,6,6,1,-20.76211929,-70.27940369,3.099999905,2.5,8/19/2011,6,15,,0,4.73,1.32
ob02-724-11,96724,8/11/2011,8,8,1,-20.75222015,-70.30677795,6.900000095,2.5,8/19/2011,8,15,,0,5.365,1.31
ob02-724-11,96724,8/11/2011,7,7,1,-20.72373009,-70.30090332,4.199999809,2.5,8/19/2011,7,15,,0,8.491,1.32
ob02-724-11,96724,8/11/2011,8,8,1,-20.72948074,-70.39196014,4.800000191,2.5,8/19/2011,8,15,,0,12.379,1.14
ob02-724-11,96724,8/12/2011,9,8,1,-21.38175964,-70.19026184,4.099999905,2.400000095,8/19/2011,8,15,,0,65.755,0.55
ob02-724-11,96724,8/12/2011,8,8,1,-21.4281292,-70.17194366,6.599999905,2.400000095,8/19/2011,8,15,,0,71.175,0.14
ob02-724-11,96724,8/13/2011,8,8,1,-21.3743,-70.14742279,8.199999809,2.400000095,8/19/2011,8,15,,0,65.864,0.32
ob02-724-11,96724,8/13/2011,7,7,1,-21.42915916,-70.15144348,5.5,2.400000095,8/19/2011,7,15,,0,71.715,0.41
ob02-724-11,96724,8/13/2011,10,8,2,-21.44388008,-70.17524719,6.300000191,2.299999952,8/19/2011,8,15,,0,72.836,0.61
ob02-724-11,96724,8/13/2011,9,8,1,-21.42439079,-70.17401886,7.699999809,2.299999952,8/19/2011,8,15,,0,70.726,0.68
ob02-724-11,96724,8/13/2011,8,8,1,-21.40823936,-70.18730164,6.099999905,2.299999952,8/19/2011,8,15,,0,68.712,0.76
ob02-724-11,96724,8/13/2011,10,8,1,-21.42349052,-70.20358276,11.30000019,2.299999952,8/19/2011,8,15,,0,70.124,0.61
